code_name,ticker,created_at,text
海尔智家,sh.600690,2026-03-30,海尔智家发布截至2025年12月31日止年度的末期股息公告，宣派普通股息每10股8.867元人民币，股东批准日期为2026年6月24日，股息派发日为2026年8月21日。其他除净日、汇率等具体信息有待公布。
海尔智家,sh.600690,2026-03-30,海尔智家于2026年3月30日发布海外监管公告，披露了回购股份事项前十大股东和前十大无限售条件股东持股情况。公告同时列示了公司执行董事、非执行董事等董事会成员名单。但原文未提及具体持股
海尔智家,sh.600690,2026-03-30,"海尔智家于2026年3月30日发布翌日披露报表，当日通过上海证券交易所购回2,700,000股A股，每股购回价区间为21.46元至21.6元，总付出金额约58,193,335.01元。此次购回股份拟持作库存股份，用于股权激励计划，不拟注销。购回前已发行股份总数约为62.53亿股。"
海尔智家,sh.600690,2026-03-30,2026年3月30日港股开盘，恒生指数下跌1.68%。海尔智家、百度、小鹏汽车等个股跌超4%，威高股份跌8.73%，禾赛-W跌5.86%，中国重汽跌5.63%，大唐新能源跌5.38%，华晨中国跌5.28%，比亚迪股份低开4.6%。
海尔智家,sh.600690,2026-03-30,原文信息不足，无法形成完整摘要。
海尔智家,sh.600690,2026-03-30,社保基金去年四季度重仓股显示，新进35只股票，增持43只。具体操作包括：渝农商行被新进9383.23万股，云铝股份持股变动-43.96%，中国巨石持股不变，中国国航获增持17.79%。
海尔智家,sh.600690,2026-03-30,2026年3月30日，A股、港股大幅低开，油气、煤炭、有色金属板块走强。个股方面，海尔智家股价跌逾4%，百度集团、比亚迪股份、小鹏汽车同样跌逾4%；中芯国际、阿里巴巴跌逾3%；中国宏桥则涨逾6%。
海尔智家,sh.600690,2026-03-30,3月30日，沪指盘中拉升，石油石化、大金融板块领涨。上证50ETF华夏(510050)下跌0.17%，近10个交易日净流入18.43亿元。持仓股中，中微公司上涨4.32%，中国石油上涨3.15%，工商银行上涨2.16%；华电新能下跌5.60%，海尔智家下跌2.92%，隆基绿能下跌2.92%。
海尔智家,sh.600690,2026-03-30,第六届消博会即将举办。3月30日，港股消费板块午盘震荡攀升，港股通消费ETF华夏（513230）跌幅收窄至近0.9%。持仓股中，申洲国际、阜丰集团、上美股份、海尔智家、新秀丽、小菜园等跌幅居前，TCL电子、奥克斯电气、古茗、卫龙美味等涨幅居前。
海尔智家,sh.600690,2026-03-30,港股指2026年3月30日三大指数集体收跌，家电股走低。海尔智家(06690.HK)当日下跌5.3%，海信家电(00921.HK)跌6.43%，美的集团(00300.HK)跌3.51%。
海尔智家,sh.600690,2026-03-30,2026年3月30日，港股三大指数收跌，恒生科技指数成分股中，海尔智家领跌，跌幅超5%；比亚迪电子、小鹏汽车-W、金山软件、金蝶国际等跌幅靠前。银行股集体走强，甘肃银行收涨超27%，中原银行、江西银行、徽商银行、建设银行、工商银行等跟涨。
