code_name,ticker,created_at,text
海光信息,sh.688041,2026-04-07,原文信息不足，无法形成完整摘要。
海光信息,sh.688041,2026-04-07,海光信息2025年实现营业收入143.77亿元，同比增长56.92%；归母净利润25.45亿元，同比增长31.79%；基本每股收益1.1元。公司拟每10股派发现金红利1.5元（含税）。
海光信息,sh.688041,2026-04-07,海光信息4月7日公告，2026年第一季度实现营业收入40.34亿元，同比增长68.06%；归属于上市公司股东的净利润6.87亿元，同比增长35.82%；基本每股收益0.3元。
海光信息,sh.688041,2026-04-07,海光信息2026年第一季度实现营业收入40.34亿元，同比增长68.06%；归属于上市公司股东的净利润6.87亿元，同比增长35.82%；基本每股收益0.30元，同比增长36.36%。
海光信息,sh.688041,2026-04-07,海光信息2025年实现营业收入143.77亿元，同比增长56.92%；归属于上市公司股东的净利润25.45亿元，同比增长31.79%；扣非净利润23.05亿元，同比增长26.92%；基本每股收益1.10元，同比增长32.53%。
海光信息,sh.688041,2026-04-07,海光信息（688041）4月7日披露一季报，2026年一季度实现营业收入40.34亿元，同比增长68.06%；归母净利润6.87亿元，同比增长35.82%。
海光信息,sh.688041,2026-04-07,海光信息（688041）4月7日公告，拟向全体股东每10股派发现金红利1.5元（含税），预计总派发金额为3.48亿元（含税）。2025年度公司现金分红合计5.57亿元（含税），占归母净利润的21.88%。
海光信息,sh.688041,2026-04-07,海光信息（688041）2025年年报显示，公司营业收入143.77亿元，同比增长56.92%；归母净利润25.45亿元，同比增长31.79%；扣非归母净利润23.05亿元，同比增长26.92%；经营现金流净额20.97亿元，同比增长114.61%。
海光信息,sh.688041,2026-04-07,海光信息发布沪市首份一季报，2026年一季度净利润同比增长35.82%。公司2025年度利润分配方案拟向全体股东每10股派发现金红利1.5元（含税），合计派发3.48亿元，加上前期已实施的中期分红，全年现金分红总额达5.57亿元。
海光信息,sh.688041,2026-04-07,海光信息（688041）2026年一季报显示，一季度营业收入40.3亿元，同比增长68.1%；归母净利润6.87亿元，同比增长35.8%；扣非归母净利润5.97亿元，同比增长35.0%；经营现金流净额6762万元，同比下降97.3%；每股收益0.2956元。
海光信息,sh.688041,2026-04-07,海光信息于2026年4月7日晚间披露2025年年报及2026年第一季度报告，成为沪市首家披露一季报的上市公司。2025年实现营业收入143.77亿元，同比增长56.92%；净利润25.45亿元，同比增长31.79%。2026年一季度营收同比增长68%，实现业绩“开门红”。
海光信息,sh.688041,2026-04-07,海光信息（688041）于2026年4月7日披露2025年年报，全年实现营业收入143.77亿元，同比增长56.92%；归母净利润25.45亿元，同比增长31.79%；基本每股收益1.1元。公司拟每10股派发现金红利1.5元（含税）。
海光信息,sh.688041,2026-04-07,"海光信息2025年年度实现营业收入14,376,889,476.95元，同比增长56.92%；归属于上市公司股东的净利润2,544,890,905.62元，同比增长31.79%。"
海光信息,sh.688041,2026-04-07,海光信息2026年第一季度财报显示，营收40.34亿元，同比增长68.06%；净利润6.87亿元，同比增长35.82%。
海光信息,sh.688041,2026-04-07,海光信息（688041）于2026年4月8日披露一季报，2026年第一季度实现净利润6.87亿元，同比增长35.82%。
海光信息,sh.688041,2026-04-07,海光信息2026年第一季度实现营业收入40.34亿元，同比增长68.06%；归母净利润6.87亿元，同比增长35.82%。
海光信息,sh.688041,2026-04-07,海光信息（688041.SH）2026年一季度营业收入同比增长68%。根据4月7日晚间披露的年报，公司2025年实现营业收入143.77亿元，同比增长56.92%；归母净利润25.45亿元，同比增长31.79%。
海光信息,sh.688041,2026-04-07,海光信息于2026年4月7日发布公告，披露2025年度利润分配方案：拟以实施权益分派股权登记日登记的总股本扣除回购专用证券账户中的股份为基数，向全体股东每10股派发现金红利1.5元（含税）。该方案尚需提交股东会审议。
海光信息,sh.688041,2026-04-07,海光信息于2026年4月7日发布公告，拟续聘立信会计师事务所（特殊普通合伙）为其2026年度财务审计和内部控制审计机构。该事项已于当日经董事会审议通过，尚需提交股东会审议。
海光信息,sh.688041,2026-04-07,海光信息2026年第一季度财报显示，营收40.34亿元，同比增长68.06%；归母净利润6.87亿元，同比增长35.82%。
海光信息,sh.688041,2026-04-07,海光信息于2026年4月7日披露2025年年报及2026年第一季度报告。2025年公司实现营业收入143.77亿元，同比增长56.92%；实现净利润25.45亿元，同比增长31.79%。2026年第一季度营收同比增长超68%。
海光信息,sh.688041,2026-04-07,海光信息于2026年4月7日发布沪市首份一季报，实现营业收入和净利润双增长。当日股价收报217.54元/股，总市值达5056亿元。
海光信息,sh.688041,2026-04-07,海光信息（688041）2025年年度报告显示，公司2025年实现净利润25.45亿元，同比增长31.79%。
海光信息,sh.688041,2026-04-07,海光信息（688041）4月7日发布2025年年报及2026年一季报，为沪市首家披露一季报的公司。2025年公司营业收入143.77亿元，同比增长56.92%；净利润25.45亿元，同比增长31.79%。2026年一季度营收同比增长68%。
海光信息,sh.688041,2026-04-07,海光信息公告显示，2026年第一季度公司实现营收40.34亿元，同比增长68.06%；归母净利润为6.87亿元，同比增长35.82%。
