code_name,ticker,created_at,text
恒瑞医药,sh.600276,2026-05-08,原文信息不足，无法形成完整摘要。
恒瑞医药,sh.600276,2026-05-08,"恒瑞医药于2026年5月7日提交证券变动月报表，截至2026年4月30日，H股法定/注册股本及已发行股份均无变动，维持258,197,600股；A股法定/注册股本无变动，为6,379,002,274股。本月回购108,800股A股作为库存股份（回购均价约55.8元），导致已发行A股减少至6,372,105,824股，库存股份增至6,896,450股。A股员工持股计划本月无新增发行。H股公众持股量比例为3"
恒瑞医药,sh.600276,2026-05-08,原文信息不足，无法形成完整摘要。
恒瑞医药,sh.600276,2026-05-08,原文信息不足，无法形成完整摘要。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药于2026年5月8日公告，其药物HRS-6093片收到国家药品监督管理局签发的《药物临床试验批准通知书》，获准开展临床试验。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药公告称，HRS-3005片已收到国家药品监督管理局核准签发的《药物临床试验批准通知书》，同意该药品在B细胞恶性肿瘤中开展临床试验。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药及其子公司于2026年5月8日收到国家药品监督管理局核准签发的《药物临床试验批准通知书》，涉及HRS-6093片、注射用SHR-9839（sc）、注射用SHR-1826、阿得贝利单抗注射液及SHR-8068注射液等产品。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药（600276.SH）公告称，公司及子公司收到国家药监局核准签发的关于HRS-6093片、注射用SHR-9839(sc)、注射用SHR-1826、阿得贝利单抗注射液、SHR-8068注射液的《药物临床试验批准通知书》，将于近期开展临床试验。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药于2026年5月8日公告，其自主研发的创新型抗肿瘤药物HRS-3005片获得《药物临床试验批准通知书》，拟用于B细胞恶性肿瘤治疗，近期将开展临床试验。目前国内外暂无同类药物获批上市。
恒瑞医药,sh.600276,2026-05-08,2026年5月8日，恒瑞医药（600276/01276）公告，公司及子公司收到国家药监局核准签发的临床试验批准通知书，涉及HRS-6093片、注射用SHR-9839（sc）、注射用SHR-1826、阿得贝利单抗注射液、SHR-8068注射液等多款药物，将于近期开展临床试验。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药（600276）5月8日公告，公司收到国家药监局核准签发的《药物临床试验批准通知书》，HRS-3005片获批开展临床试验，将于近期进行。该药为恒瑞医药自主研发的创新型抗肿瘤药物，拟用于治疗B细胞恶性肿瘤。
恒瑞医药,sh.600276,2026-05-08,2026年5月8日，恒瑞医药（600276.SH）公告称，其自主研发的HRS-3005片获国家药监局临床试验批准，拟用于B细胞恶性肿瘤治疗。该药物为片剂。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药于2026年5月8日公告，收到国家药监局签发的《药物临床试验批准通知书》，其自主研发的创新型抗肿瘤药物HRS-3005片将开展临床试验。该药物拟用于治疗B细胞恶性肿瘤，目前国内外尚无同类药物获批上市。
恒瑞医药,sh.600276,2026-05-08,恒瑞医药（600276）于2026年5月8日公告，公司及子公司苏州盛迪亚、上海盛迪医药、上海恒瑞医药收到国家药监局核准签发的临床试验批准通知书，涉及HRS-6093片、注射用SHR-9839（sc）、注射用SHR-1826、阿得贝利单抗注射液、SHR-8068共五项药品。
