code_name,ticker,created_at,text
国电南瑞,sh.600406,2026-04-09,兴业龙腾双益平衡混合基金2025年换手率达627.81%。截至2025年末，该基金十大重仓股为宁波银行、紫金矿业、招商银行、小商品城、贵州茅台、长江电力、中国移动、国电南瑞、杭州银行、白云机场。
国电南瑞,sh.600406,2026-04-09,截至2025年末，兴业国企改革混合A基金换手率达584.15%，其十大重仓股包括宁波银行、招商银行、小商品城、紫金矿业、贵州茅台、长江电力、中国移动、国电南瑞、杭州银行、白云机场。
国电南瑞,sh.600406,2026-04-09,兴业聚盈混合A在2025年实现利润464.81万元，净值增长率为5.55%。截至2025年末，基金十大重仓股包括金山办公、海尔智家、华东医药、万华化学、晶晨股份、双环传动、恒玄科技、三七互娱、国电南瑞、恺英网络。
国电南瑞,sh.600406,2026-04-09,兴业聚兴A基金2025年实现利润146.54万元，净值增长率为3.66%。截至2025年末，该基金十大重仓股包括金山办公、海尔智家、晶晨股份、万华化学、华东医药、双环传动、恒玄科技、国电南瑞、三七互娱、恺英网络。
国电南瑞,sh.600406,2026-04-09,2025年，兴业聚申一年持有期混合A实现利润346.05万元，净值增长率5.11%。截至年末，基金十大重仓股包括金山办公、海尔智家、万华化学、华东医药、晶晨股份、双环传动、恒玄科技、三七互娱、国电南瑞、恺英网络。
国电南瑞,sh.600406,2026-04-09,截至2026年4月9日，电网设备ETF华夏（159326）因两网投资提速而强势反弹。该ETF覆盖国电南瑞、特变电工、思源电气等全产业链龙头，精准贴合特高压工程推进、智能电网升级
国电南瑞,sh.600406,2026-04-09,银华鑫锐灵活配置混合(LOF)A在2025年实现利润607.18万元，净值增长率为10.23%。截至2025年末，该基金十大重仓股包括美的集团、纳思达、山高环能、伊利股份、中信建投、兴业银锡、嘉化能源、云南白药、白云山和国电南瑞。
国电南瑞,sh.600406,2026-04-09,创金合信鑫利混合A在2025年实现利润78.09万元，净值增长率为2.26%。截至2025年末，该基金十大重仓股为美的集团、紫金矿业、中国海油、中国移动、国电南瑞、上港集团、广和通、海优新材、佛燃能源、天山铝业。
国电南瑞,sh.600406,2026-04-09,中信保诚新悦混合A在2025年实现利润5728.66元，净值增长率为9.54%。截至2025年末，该基金十大重仓股包括农业银行、工商银行、中国神华、福耀玻璃、国电南瑞、中国平安、贵州茅台、海螺水泥、华鲁恒升、华泰证券。
国电南瑞,sh.600406,2026-04-09,中信保诚优胜精选混合A在2025年实现利润2.77亿元，净值增长率15.58%。截至2025年末，该基金十大重仓股包括中国人寿、东方电缆、广发证券、宁德时代、同花顺、中国银河、华峰化学、徐工机械、立讯精密、国电南瑞。
