code_name,ticker,created_at,text
海天味业,sh.603288,2026-04-21,截至2026年3月31日，中证全指食品指数前十大权重股包括海天味业、伊利股份、双汇发展等，合计占比51.19%。食品ETF鹏华（560130）涨近1%，餐饮端企稳回暖，供应链有望底部改善。
海天味业,sh.603288,2026-04-21,2026年第一季度，鹏扬景明一年混合基金实现利润87.95万元，净值增长率0.29%。截至一季度末，基金十大重仓股包括锦江酒店、首旅酒店、黄山旅游、三特索道、伊利股份、长江电力、贵州茅台、海天味业、安井食品、川投能源。
海天味业,sh.603288,2026-04-21,安信远见成长混合A在2026年第一季度实现利润3660.5万元，净值增长率为7.69%。截至一季度末，该基金的十大重仓股包括中国石油股份、贵州茅台、中国海洋石油、恒基地产、京东方A、宁德时代、伊利股份、新鸿基地产、腾讯控股和海天味业。
海天味业,sh.603288,2026-04-21,截至2026年第一季度，安信远见稳进一年持有混合A实现利润285.38万元，净值增长率为7.29%。季度末十大重仓股包括贵州茅台、伊利股份、京东方A、中国海洋石油、恒基地产、新鸿基地产、中国建筑、TCL科技、华泰证券、海天味业及HTSC。
海天味业,sh.603288,2026-04-21,安信灵活配置混合A在2026年第一季度实现利润1.26亿元，净值增长率为9.58%。截至一季度末，该基金十大重仓股包括中国石油、贵州茅台、伊利股份、京东方A、宁德时代、北大荒、海天味业、TCL科技、广发证券、中国建筑。
海天味业,sh.603288,2026-04-21,安信核心竞争力混合A在2026年第一季度实现利润1038.59万元，净值增长率为9.45%。截至一季度末，基金十大重仓股为伊利股份、中国石油、贵州茅台、京东方A、海天味业、中国建筑、广发证券、华泰证券、北新建材、中材国际。
海天味业,sh.603288,2026-04-21,安信比较优势混合A在2026年第一季度实现利润864.16万元，净值增长率为9.19%。截至一季度末，该基金十大重仓股分别为贵州茅台、中国石油、中国海油、伊利股份、京东方A、宁德时代、海天味业、华泰证券、国泰海通、北大荒。
海天味业,sh.603288,2026-04-21,交银瑞思混合(LOF)2026年第一季度实现利润2252.62万元，净值增长率为1.5%。截至一季度末，该基金十大重仓股包括航发动力、顺丰控股、润丰股份、海天味业、英科医疗、吉利汽车、锦江酒店、映恩生物-B、毛戈平、中国金茂。
海天味业,sh.603288,2026-04-21,海天味业2025年年报显示，以有机和薄盐为代表的营养健康系列产品同比增速达48.3%。
海天味业,sh.603288,2026-04-21,海天味业在2026年4月21日披露，公司分红金额超过79.5亿元，同比增长67%。该行为体现了公司以真金白银回馈投资者，主动进行价值管理，增强了市场信心。
