code_name,ticker,created_at,text
交通银行,sh.601328,2026-06-04,交通银行于2026年5月26日与香港上海汇丰银行签署新一期《银行间交易主协议》，期限自2026年6月1日至2029年5月31日。汇丰银行实益持有交通银行约16%股份，构成关联交易。协议涵盖银行同业借贷、债券、货币市场、外汇等日常交易，并设定了各年度交易限额。该交易已获董事会和独立董事审议通过，保荐机构国泰海通证券核查后认为其定价遵循银行间市场惯例，不存在损害非关联股东利益的情形。
交通银行,sh.601328,2026-06-04,交通银行与香港上海汇丰银行有限公司于2026年5月26日签署新一期《银行间交易主协议》，协议期限为2026年6月1日至2029年5月31日。汇丰银行持有交通银行约16%股份，构成关联交易。协议涵盖银行同业借贷、债券、货币市场、外汇、掉期等日常交易，并设定了各年度交易限额。交易按银行间市场惯例和一般商业条款定价，已通过交通银行董事会及独立董事审议，关联董事回避表决，保荐机构对本次关联交易无异议。
交通银行,sh.601328,2026-06-04,2026年6月4日，券商中国报道，交通银行澳门分行等11家本地银行在“数字澳门元”跨境金融领域取得新突破。参与银行包括农业银行澳门分行、中国银行澳门分行等。
交通银行,sh.601328,2026-06-04,2026年6月3日，在第15届中国（广州）国际金融交易·博览会上，宏景科技与交通银行广东省分行完成产融对接项目战略合作签约，旨在为宏景科技的算力及AI业务发展提供稳定、多元的金融支撑。
交通银行,sh.601328,2026-06-04,截至2026年6月4日，银行业今年以来共收到2470张罚单，被罚没金额合计8.7亿元。其中，浙江民泰商业银行上海分行因贷后管理违规被罚715万元；中信银行杭州分行、泉州银行、交通银行上海分行、厦门农商行等因信贷业务违规收到600万元以上罚单。
交通银行,sh.601328,2026-06-04,交通银行澳门分行成为澳门首批多边央行数字货币桥（mBridge）参与机构，并落地两项标志性业务：联合澳门工艺有限公司完成数字澳门元跨境汇款，携手远东宏信有限公司完成5亿元数字人民币跨境收款，实现了货币桥业务在澳门的突破。
交通银行,sh.601328,2026-06-04,交通银行旗下AIC（债转股实施机构）出现在长江存储的股东名单中，同列股东还包括农业银行、建设银行、中国银行旗下AIC。业内人士认为，AIC资金规模大、期限长，是天然的“耐心资本”，银行系资本在创投领域正加速布局。
交通银行,sh.601328,2026-06-04,交通银行澳门分行于2026年6月1日成为澳门金融管理局公布的首批多边央行数字货币桥（mBridge）参与机构，并于次日落地两项业务：联合澳门工艺有限公司完成数字澳门元跨境汇款，携手远东宏信有限公司完成5亿元数字人民币跨境收款，实现货币桥业务在澳门的突破。
交通银行,sh.601328,2026-06-04,在2026年6月4日的金交会上，交通银行聚焦文旅领域，设立文旅金融宣传墙，宣传语称“分期国补”可享财政贴息最高3000元。农业银行则展示数字人民币支付体验机，消费者扫码领取4.9元优惠后，使用农行数字人民币支付0.1元即可购买饮料。
交通银行,sh.601328,2026-06-04,交通银行澳门分行成为首批mBridge参与机构，成功实现业务落地，为本地客户提供更高效率、更低成本的跨境资金结算服务。
交通银行,sh.601328,2026-06-04,交通银行于2026年2月获批收购新疆石河子交银村镇银行并设立分支机构。同期，多家银行加速村镇银行吸收合并，民生银行获批潼南、天台两家村镇银行改建支行，贵州剑河富民村镇银行、蒙自沪农商村镇银行也完成了对相关村镇银行的吸收合并。沈阳成为首个村镇银行法人“清零”的省会城市。
交通银行,sh.601328,2026-06-04,交通银行澳门分行于2026年6月1日成为澳门金融管理局公布的首批多边央行数字货币桥（mBridge）参与机构，并于6月2日落地两项标志性业务：联合澳门工艺有限公司完成数字澳门元跨境汇款，携手远东宏信有限公司完成5亿元数字人民币跨境收款，实现了货币桥业务在澳门的突破。
交通银行,sh.601328,2026-06-04,交通银行于2026年3月2日收盘清算时起，将代理个人客户Au（T+D）、mAu（T+D）、Ag（T+D）合约的保证金比例从80%上调至100%。
交通银行,sh.601328,2026-06-04,交通银行普惠金融事业部（乡村振兴金融部）总经理空缺半个月后，由原交通银行湖南省分行党委书记、行长刘鹏涛接任。
交通银行,sh.601328,2026-06-04,并行科技于2026年6月4日召开第四届董事会第十四次临时会议，审议通过了《关于公司拟购买GPU算力服务器及配件的议案》《关于公司拟对外投资设立控股子公司的议案》《关于公司及全资子公司拟为控股子公司申请交通银行湖北省分行固定资产贷款提供担保的议案》等多项议案。
交通银行,sh.601328,2026-06-04,交通银行风险管理部副总经理杨丹华将参与2026年6月举办的陆家嘴金融沙龙第十五期，该期沙龙聚焦金融风险防控。杨丹华长期从事银行风险管理领域工作，致力于推动数智化风险计量赋能业务发展，提升风险管理精准性与有效性，具有丰富的风险管理理论与实践经验。
交通银行,sh.601328,2026-06-04,原文信息不足，无法形成完整摘要。
