code_name,ticker,created_at,text
贵州茅台,sh.600519,2026-05-28,原文信息不足，无法形成完整摘要。
贵州茅台,sh.600519,2026-05-28,贵州茅台于2026年5月27日公告完成股份回购，实际回购218.86万股，占公司总股本的0.17%，回购均价1370.70元/股，使用资金总额约30亿元。回购股份全部用于注销并减少公司注册资本。
贵州茅台,sh.600519,2026-05-28,贵州茅台于5月27日晚间公告，完成近30亿元股份回购，回购均价为1370.70元/股。本次回购的所有股份将全部注销，用于减少公司注册资本。
贵州茅台,sh.600519,2026-05-28,2026年5月28日，据证券时报网报道，60只股票获融资客逆市净买入超亿元，涉及澜起科技、东山精密、风华高科等个股。其中，澜起科技净买入约5.79亿元，东山精密净买入约5.06亿元，风华高科净买入约4.57亿元。
贵州茅台,sh.600519,2026-05-28,原文信息不足，无法形成完整摘要。
贵州茅台,sh.600519,2026-05-28,贵州茅台于2026年5月28日发布公告，公司已完成30亿元回购计划，实际回购约219万股，占总股本0.1748%，回购均价1370.7元/股，回购股份将全部注销以减少注册资本。公司一季度业绩重回增长轨道。
贵州茅台,sh.600519,2026-05-28,2026年5月28日，白酒概念板块整体下跌1.69%，其中8只股票主力资金净流出超过3000万元。贵州茅台下跌2.07%，主力资金净流出约7.14亿元；五粮液下跌2.86%，主力资金净流出约3.50亿元；山西汾酒下跌1.89%。
贵州茅台,sh.600519,2026-05-28,根据证券时报网数据，2026年5月28日，超级品牌概念下跌1.26%，6只个股主力资金净流出超亿元。其中，贵州茅台下跌2.07%，主力资金净流出7.14亿元；五粮液下跌2.86%，净流出3.50亿元；伊利股份下跌2.33%，净流出金额超亿元。
贵州茅台,sh.600519,2026-05-28,原文信息不足，无法形成完整摘要。
贵州茅台,sh.600519,2026-05-28,截至2026年5月28日，A股过去一年结构性行情显著，多只科技赛道个股股价爆发，挑战贵州茅台（600519.SH）地位。Wind数据显示，755只个股近一年股价翻倍，其中89只涨幅超过400%。
