code_name,ticker,created_at,text
金山办公,sh.688111,2026-02-25,2026年2月25日，据每日经济新闻报道，当日共有495只股票获融资买入超亿元。其中，中际旭创融资买入额居首，达29.79亿元，净买入10.03亿元；金山办公、中国巨石紧随其后，分别获融资净买入3.89亿元和3.82亿元。
金山办公,sh.688111,2026-02-25,截至2026年2月25日，共有19只个股获融资净买入额超过2亿元。其中，中际旭创以10.03亿元的净买入额居首，金山办公、中国巨石、深科技、润泽科技、贵州茅台、香农芯创、东山精密、特变电工等位列其后。
金山办公,sh.688111,2026-02-25,原文信息不足，无法形成完整摘要。
金山办公,sh.688111,2026-02-25,当日两融余额较上一日增加346.32亿元，电子行业获融资净买入额居首。中际旭创净买入10.03亿元居个股首位，金山办公、中国巨石、深科技等也获融资净买入。长江证券研报指出，本轮存储超级周期源于需求爆发与供给滞后。
金山办公,sh.688111,2026-02-25,2026年2月25日，8只科创板股获融资净买入额超1亿元，其中金山办公以3.89亿元净买入额居首，其余获得较大净买入的个股包括佰维存储、前沿生物-U、瑞可达、中芯国际、绿的谐波等。
金山办公,sh.688111,2026-02-25,2月24日，金山办公融资净买入金额为3.89亿元，在当日融资净买入居前个股中排名第二，仅次于中际旭创（净买入10.03亿元）。
金山办公,sh.688111,2026-02-25,2026年2月24日，融资净买入额居前的个股包括：中际旭创净买入10.03亿元居首，金山办公净买入3.89亿元，中国巨石净买入3.82亿元，此外深科技、润泽科技、贵州茅台等也获融资净买入。
金山办公,sh.688111,2026-02-25,智谱AI概念整体下跌0.61%，主力资金呈净流出状态，涉及47只个股。部分个股如汇洲、宇信科技、中科金财、中集集团、北信源等数据被列出，但未明确各指标含义。原文未提供更多背景或原因分析。
金山办公,sh.688111,2026-02-25,2月25日科创板主力资金净流出28.05亿元。
金山办公,sh.688111,2026-02-25,2026年2月25日，主力资金净流出计算机板块，金额达59.96亿元。个股中，淳中科技、赢时胜、指南针、四维图新、金山办公等均有资金流向数据记录。
