code_name,ticker,created_at,text
保利发展,sh.600048,2026-03-10,原文信息不足，无法形成完整摘要。
保利发展,sh.600048,2026-03-10,原文信息不足，无法形成完整摘要。
保利发展,sh.600048,2026-03-10,保利发展在5天内（截至2026年3月10日）通过旗下公司共耗资48.1亿元在杭州取得两宗地块。其中，3月6日以32.24亿元竞得杭州上城区
保利发展,sh.600048,2026-03-10,保利发展于2026年3月10日在杭州以总价15.86亿元竞得一宗宅地，成交楼面价38084元/平方米，溢价率16.11%。这是继3月6日溢价超50%拿地后，保利发展在5天内再次于杭州高溢价拿地。业内人士认为，其连夺两宗核心区宅地，战略意图清晰。
保利发展,sh.600048,2026-03-10,保利发展披露2月份销售情况，2026年前两个月签约额约257亿元，同比减少24.29%。其中2月单月签约金额101.32亿元，同比减少36.66%；签约面积45.48万平方米，同比减少41.91%。
保利发展,sh.600048,2026-03-10,保利发展于3月10日在互动平台表示，房地产行业从销售到交付结转存在时间周期，公司将继续做好经营，推动优质项目加快结转。具体经营情况需关注后续定期报告。
保利发展,sh.600048,2026-03-10,保利发展3月10日在互动平台回应投资者提问时表示，公司目前经营情况一切正常。
保利发展,sh.600048,2026-03-10,保利发展于2026年3月10日在互动平台表示，公司将于4月21日披露2025年年度报告，具体财务数据及经营分析以正式报告为准。
保利发展,sh.600048,2026-03-10,保利发展3月10日在互动平台回应投资者称，公司目前销售一切正常，始终坚持聚焦核心城市、严守投资标准，管理层将持续专注经营，推动项目稳健去化。
保利发展,sh.600048,2026-03-10,保利发展于2026年3月10日表示，已启动商业不动产REITs申报工作，旨在拓宽融资渠道、盘活存量优质商业资产。本次发行尚需获得上海证券交易所及中国证监会审核与批准。
保利发展,sh.600048,2026-03-10,保利发展于3月10日在互动平台表示，短期市值表现受多重因素影响。公司正聚焦构建穿越周期的经营韧性，通过持续优化资产质量、严守经营安全底线来夯实发展基础，并致力于以稳健的经营成果提升市场认可度。
保利发展,sh.600048,2026-03-10,保利发展于3月10日在互动平台表示，公司留存利润主要用于补充营运资金、优化资产结构及投入未来项目开发，这是保障公司持续经营、夯实长期价值基础的必要安排。
保利发展,sh.600048,2026-03-10,保利发展近期在杭州连续拿地，先后竞得两宗住宅地块。其中一宗经过23轮竞价，以15.86亿元总价成交，楼面价38084元/平方米，溢价率16.11%；另一宗地块溢价率高达51.08%。
保利发展,sh.600048,2026-03-10,保利发展在5天内连续拿下浙江杭州两宗核心区宅地。3月6日，其旗下公司浙江保利城市发展有限公司以总价32.24亿元拍得杭州上城区城东新城单元一宗宅地，聚焦核心板块。
